time_stamp, c_x, c_y, c_z, v1_x, v1_y, v1_z, ..., c_xx, c_yy, c_zz
1585296681.356235000, -0.383351, 4.17296, 0.154048, 0.127227, 4.26791, -0.146441, -0.382548, 4.17172, 0.754046, -0.894732, 4.07924, -0.145461, -0.412998, 4.33354, 0.154418
1585296681.456314000, -0.387992, 4.17275, 0.154599, 0.121737, 4.27171, -0.146039, -0.387071, 4.17187, 0.754598, -0.898642, 4.07467, -0.144761, -0.418954, 4.33309, 0.154881
1585296681.556394000, -0.385661, 4.17365, 0.14987, 0.117335, 4.27034, -0.162614, -0.371463, 4.17669, 0.749694, -0.902856, 4.07393, -0.13747, -0.416536, 4.33401, 0.149789
1585296681.656478000, -0.373621, 4.17648, 0.13868, 0.125223, 4.26837, -0.181806, -0.350489, 4.18299, 0.738199, -0.895597, 4.07809, -0.140352, -0.403568, 4.33701, 0.138093
1585296681.756580000, -0.352246, 4.18119, 0.118614, 0.132249, 4.27105, -0.223717, -0.302884, 4.18971, 0.716519, -0.886103, 4.08281, -0.13696, -0.381915, 4.34177, 0.118774
1585296681.856691000, -0.32426, 4.18494, 0.100953, 0.169362, 4.27347, -0.22844, -0.290043, 4.18966, 0.699958, -0.852101, 4.0917, -0.168659, -0.352849, 4.34572, 0.10132
1585296681.956779000, -0.289736, 4.18818, 0.0848146, 0.208334, 4.27399, -0.238546, -0.262675, 4.19209, 0.684191, -0.814867, 4.09844, -0.191202, -0.31734, 4.34912, 0.0850085
1585296682.056814000, -0.232794, 4.19151, 0.06997, 0.267634, 4.2773, -0.249738, -0.208268, 4.18424, 0.669424, -0.757749, 4.113, -0.209777, -0.258511, 4.35275, 0.0729772
1585296682.156925000, -0.150724, 4.19455, 0.0624843, 0.358539, 4.27118, -0.245378, -0.140443, 4.18726, 0.662352, -0.670269, 4.12523, -0.229521, -0.173624, 4.35622, 0.0648439
1585296682.257026000, -0.0706827, 4.19656, 0.0581677, 0.443891, 4.26526, -0.242657, -0.0687523, 4.18909, 0.658118, -0.587186, 4.13535, -0.240958, -0.0910915, 4.35857, 0.0602527
1585296682.357092000, 0.000223892, 4.19599, 0.0464875, 0.506402, 4.26097, -0.269046, 0.0198376, 4.18455, 0.646058, -0.525568, 4.14246, -0.237549, -0.0182906, 4.3582, 0.0501894
1585296682.457196000, 0.0808053, 4.1946, 0.0526977, 0.591723, 4.24436, -0.257927, 0.0937818, 4.18841, 0.652525, -0.443088, 4.15105, -0.236505, 0.0661815, 4.35723, 0.0546941
1585296682.557352000, 0.159726, 4.19162, 0.0578092, 0.669449, 4.23651, -0.255507, 0.17595, 4.18347, 0.657534, -0.36622, 4.15488, -0.2286, 0.146962, 4.3544, 0.0603675
1585296682.657389000, 0.23164, 4.18646, 0.0632527, 0.738871, 4.22208, -0.255256, 0.253725, 4.17976, 0.662809, -0.297677, 4.15754, -0.217794, 0.221572, 4.34943, 0.0654441
1585296682.757461000, 0.298491, 4.18014, 0.0685052, 0.803414, 4.20184, -0.254887, 0.325862, 4.18075, 0.66788, -0.233802, 4.15784, -0.207478, 0.291578, 4.3433, 0.0686559
1585296682.857533000, 0.363124, 4.17445, 0.0689246, 0.866659, 4.19603, -0.256631, 0.393369, 4.16711, 0.668117, -0.170656, 4.16022, -0.204712, 0.357604, 4.33764, 0.0712039
1585296682.957642000, 0.449949, 4.16288, 0.0724768, 0.952752, 4.17266, -0.254774, 0.482018, 4.15589, 0.671578, -0.0849244, 4.1601, -0.199374, 0.44808, 4.32616, 0.074482
1585296683.057690000, 0.548258, 4.14903, 0.0765921, 1.06023, 4.14258, -0.236206, 0.563018, 4.14131, 0.676361, 0.0215257, 4.16319, -0.210379, 0.551547, 4.31228, 0.0786122
1585296683.157812000, 0.643163, 4.13716, 0.0751779, 1.15433, 4.1245, -0.238742, 0.659167, 4.12998, 0.674921, 0.11599, 4.15701, -0.210646, 0.648322, 4.30037, 0.0769942
1585296683.257852000, 0.722502, 4.12477, 0.0758355, 1.23576, 4.09901, -0.233847, 0.733716, 4.12396, 0.67573, 0.19803, 4.15135, -0.214377, 0.730729, 4.28786, 0.0759032
1585296683.357985000, 0.793312, 4.11267, 0.0747407, 1.30756, 4.07764, -0.232384, 0.801507, 4.11144, 0.674683, 0.270872, 4.14892, -0.218077, 0.804515, 4.27558, 0.0749216
1585296683.458035000, 0.856943, 4.10118, 0.0727267, 1.37013, 4.06385, -0.235888, 0.866419, 4.09396, 0.672608, 0.334278, 4.14574, -0.21854, 0.869839, 4.26396, 0.0744826
1585296683.558125000, 0.913343, 4.08947, 0.072167, 1.42259, 4.04633, -0.242169, 0.929246, 4.07991, 0.67188, 0.388193, 4.14218, -0.21321, 0.928469, 4.25206, 0.074359
1585296683.658202000, 0.96965, 4.07806, 0.0719424, 1.47984, 4.03068, -0.240252, 0.982977, 4.0686, 0.67172, 0.446136, 4.13489, -0.21564, 0.986079, 4.24051, 0.0741387
1585296683.758291000, 1.01051, 4.06219, 0.0988176, 1.50563, 4.00636, -0.235463, 1.05051, 4.05667, 0.697457, 0.475397, 4.12355, -0.165542, 1.02899, 4.22444, 0.099081
1585296683.858424000, 1.05029, 4.04764, 0.119798, 1.54458, 3.98453, -0.214416, 1.09047, 4.04426, 0.718441, 0.515822, 4.11412, -0.144632, 1.07067, 4.20966, 0.119344
1585296683.958444000, 1.09027, 4.03498, 0.110611, 1.59261, 3.96591, -0.210149, 1.11436, 4.03214, 0.710121, 0.563843, 4.1069, -0.168138, 1.11244, 4.19677, 0.110489
1585296684.058579000, 1.13483, 4.01947, 0.101489, 1.63955, 3.94056, -0.213197, 1.15176, 4.01709, 0.701246, 0.613169, 4.10076, -0.18358, 1.16001, 4.18082, 0.101418
1585296684.158719000, 1.19108, 4.00186, 0.109281, 1.6827, 3.91874, -0.224482, 1.23022, 3.99491, 0.707963, 0.660319, 4.09192, -0.155638, 1.21836, 4.16286, 0.109365
1585296684.258733000, 1.2531, 3.98629, 0.0969265, 1.75144, 3.89353, -0.224092, 1.27727, 3.9819, 0.696424, 0.730598, 4.08343, -0.181552, 1.28297, 4.14683, 0.0968974
