0, 1585296676.952433, 2.25211, 3.50767, -0.128966
1, 1585296676.952433, 5.69946, 1.40277, -0.54527
2, 1585296676.952433, 7.88513, 4.96897, -0.627795
3, 1585296676.952433, 14.2711, 12.9685, -1.14525
0, 1585296677.052518, 2.21316, 3.52583, -0.121866
1, 1585296677.052518, 5.68003, 1.45306, -0.53726
2, 1585296677.052518, 7.8333, 5.03911, -0.610831
3, 1585296677.052518, 14.147, 13.0973, -1.10626
0, 1585296677.152596, 2.16511, 3.51724, -0.108901
1, 1585296677.152596, 5.65927, 1.49103, -0.525341
2, 1585296677.152596, 7.76581, 5.105, -0.58461
3, 1585296677.152596, 13.9749, 13.2461, -1.04564
0, 1585296677.252711, 2.10202, 3.51492, -0.0842297
1, 1585296677.252711, 5.62726, 1.54352, -0.501835
2, 1585296677.252711, 7.67915, 5.18908, -0.540212
3, 1585296677.252711, 13.7657, 13.4249, -0.95087
0, 1585296677.352838, 2.05024, 3.57126, -0.0685834
1, 1585296677.352838, 5.60095, 1.64429, -0.477639
2, 1585296677.352838, 7.60859, 5.31457, -0.49368
3, 1585296677.352838, 13.5964, 13.625, -0.847418
0, 1585296677.452924, 2.018, 3.61605, -0.084824
1, 1585296677.452924, 5.5876, 1.72652, -0.504026
2, 1585296677.452924, 7.55547, 5.41816, -0.53649
3, 1585296677.452924, 13.4519, 13.7918, -0.933287
0, 1585296677.552986, 2.01037, 3.66123, -0.113658
1, 1585296677.552986, 5.60289, 1.80902, -0.502475
2, 1585296677.552986, 7.53076, 5.5217, -0.536755
3, 1585296677.552986, 13.3384, 13.9573, -0.92845
0, 1585296677.653052, 1.93525, 3.68213, -0.187162
1, 1585296677.653052, 5.53961, 1.87181, -0.655576
2, 1585296677.653052, 7.41648, 5.60834, -0.787931
3, 1585296677.653052, 13.0987, 14.1128, -1.44266
0, 1585296677.753179, 1.90789, 3.69558, -0.23924
1, 1585296677.753179, 5.52251, 1.90917, -0.720217
2, 1585296677.753179, 7.36912, 5.6588, -0.899447
3, 1585296677.753179, 12.9797, 14.2009, -1.67187
0, 1585296677.853236, 1.87786, 3.71897, -0.240004
1, 1585296677.853236, 5.50745, 1.96286, -0.719899
2, 1585296677.853236, 7.32277, 5.7278, -0.897819
3, 1585296677.853236, 12.8621, 14.3165, -1.66672
0, 1585296677.953302, 1.82495, 3.73713, -0.187406
1, 1585296677.953302, 5.48419, 2.03948, -0.652242
2, 1585296677.953302, 7.24358, 5.83257, -0.789693
3, 1585296677.953302, 12.6579, 14.5092, -1.45567
0, 1585296678.053414, 1.71144, 3.70338, -0.137185
1, 1585296678.053414, 5.42575, 2.1266, -0.590801
2, 1585296678.053414, 7.06679, 5.9741, -0.665528
3, 1585296678.053414, 12.2126, 14.823, -1.17572
0, 1585296678.153460, 1.57634, 3.81412, -0.0965698
1, 1585296678.153460, 5.34868, 2.37708, -0.535302
2, 1585296678.153460, 6.84841, 6.28235, -0.57433
3, 1585296678.153460, 11.6705, 15.3164, -0.993183
0, 1585296678.253580, 1.41135, 3.91267, -0.0877045
1, 1585296678.253580, 5.22643, 2.59702, -0.537558
2, 1585296678.253580, 6.60163, 6.54793, -0.568945
3, 1585296678.253580, 11.1343, 15.7313, -0.972718
0, 1585296678.353622, 1.28138, 3.96288, -0.0928611
1, 1585296678.353622, 5.13254, 2.7617, -0.55527
2, 1585296678.353622, 6.38921, 6.75187, -0.589614
3, 1585296678.353622, 10.6447, 16.0664, -1.00449
0, 1585296678.453732, 1.19801, 3.99244, -0.0879585
1, 1585296678.453732, 5.07427, 2.87975, -0.561875
2, 1585296678.453732, 6.23961, 6.89754, -0.595575
3, 1585296678.453732, 10.2806, 16.307, -1.01249
