0, 1585296676.952433, 2.31262, 3.64774, -0.0758849
1, 1585296676.952433, 5.83788, 1.46842, -0.50302
2, 1585296676.952433, 8.00416, 5.06245, -0.575553
3, 1585296676.952433, 14.3583, 13.0943, -1.10381
0, 1585296677.052518, 2.27546, 3.66394, -0.0706727
1, 1585296677.052518, 5.82031, 1.51663, -0.497854
2, 1585296677.052518, 7.9547, 5.12984, -0.562703
3, 1585296677.052518, 14.2378, 13.2186, -1.07235
0, 1585296677.152596, 2.22454, 3.65302, -0.0573769
1, 1585296677.152596, 5.79815, 1.55411, -0.485438
2, 1585296677.152596, 7.88473, 5.19538, -0.534947
3, 1585296677.152596, 14.0613, 13.368, -1.00768
0, 1585296677.252711, 2.15606, 3.65675, -0.0343309
1, 1585296677.252711, 5.76153, 1.61342, -0.464156
2, 1585296677.252711, 7.79354, 5.28565, -0.492814
3, 1585296677.252711, 13.8482, 13.5517, -0.915533
0, 1585296677.352838, 2.10272, 3.70605, -0.0150533
1, 1585296677.352838, 5.73639, 1.71095, -0.433831
2, 1585296677.352838, 7.72052, 5.40936, -0.443614
3, 1585296677.352838, 13.6689, 13.7545, -0.817107
0, 1585296677.452924, 2.07471, 3.76231, -0.0354288
1, 1585296677.452924, 5.7271, 1.8039, -0.464419
2, 1585296677.452924, 7.67341, 5.52231, -0.484472
3, 1585296677.452924, 13.5352, 13.9273, -0.886061
0, 1585296677.552986, 2.02336, 3.78865, -0.0762233
1, 1585296677.552986, 5.69255, 1.86925, -0.536915
2, 1585296677.552986, 7.59597, 5.6093, -0.60154
3, 1585296677.552986, 13.3564, 14.0776, -1.12111
0, 1585296677.653052, 1.98995, 3.82297, -0.139145
1, 1585296677.653052, 5.67822, 1.94486, -0.617457
2, 1585296677.653052, 7.53373, 5.70749, -0.739009
3, 1585296677.653052, 13.1818, 14.2412, -1.40208
0, 1585296677.753179, 1.95879, 3.8398, -0.193962
1, 1585296677.753179, 5.65919, 1.98976, -0.687707
2, 1585296677.753179, 7.48049, 5.7672, -0.857788
3, 1585296677.753179, 13.0476, 14.3437, -1.64328
0, 1585296677.853236, 1.92808, 3.85436, -0.19317
1, 1585296677.853236, 5.64184, 2.03089, -0.685436
2, 1585296677.853236, 7.43614, 5.82128, -0.854288
3, 1585296677.853236, 12.9421, 14.4374, -1.63634
0, 1585296677.953302, 1.86919, 3.86563, -0.144771
1, 1585296677.953302, 5.61803, 2.11262, -0.626963
2, 1585296677.953302, 7.34562, 5.93557, -0.752
