0,4.993549073098112,1.2596751008373064,0.0013977568209398877,5.0,-19.8,-10.0
0,5.007738567750221,1.2856858084548664,0.018493248027844775,4.9,-20.6,-9.0
0,5.041435961619879,1.2676780138436299,0.007070867620220175,5.1,-19.8,-8.0
0,5.021108908365937,1.2481157099696019,-0.0009665222623744391,5.1,-20.1,-6.0
0,5.048017022276584,1.269332840403196,-0.03841915648117924,4.9,-20.2,-5.0
0,5.025573504790398,1.3018874716263216,-0.03267959427148176,5.0,-19.7,-4.0
0,5.045727889553192,1.2781291054586494,-0.049766664757619795,5.1,-19.8,-3.0
0,5.0376777922102,1.2754990913002735,-0.08492408909993074,4.9,-19.9,-2.0
0,4.984624729022109,1.293629480201248,-0.03748508625347303,5.0,-20.7,-1.0
0,5.031500215796458,1.286177456756519,-0.037363541386210675,5.1,-20.0,0.0
0,5.011323161014128,1.2893065450821697,-0.06603488242573483,5.0,-19.7,1.0
0,5.032452716467684,1.2964505885702258,-0.09681776938910483,5.1,-20.7,2.0
0,5.0318615994989635,1.3120559881150757,-0.0968261147228228,5.1,-19.5,3.0
0,5.023289808899986,1.2721291215978912,-0.10178691996625662,5.0,-19.2,4.0
0,5.057520407870872,1.3077420064894691,-0.124794313458471,5.1,-20.1,5.0
0,5.01764438252415,1.2979335555122808,-0.1385897098773456,5.0,-19.9,6.0
0,5.081827123152509,1.3397551075473626,-0.16875121413181285,5.0,-20.7,6.0
0,5.022279057704816,1.2670259631044047,-0.12175338302996265,5.0,-20.3,7.0
0,5.060711596037051,1.2991272709262744,-0.1876763311574437,5.1,-20.2,8.0
0,5.0144132756825925,1.2946633896823156,-0.17298043573817856,5.0,-21.0,9.0
0,5.0451158412220884,1.2617197524205424,-0.20410876722580967,5.2,-20.5,9.0
0,5.034859878263332,1.2436538838126217,-0.21737899192900578,5.1,-20.1,10.0
0,5.080525393203754,1.3084111535139593,-0.18458813761956216,5.0,-20.3,11.0
0,5.0451057763942675,1.282976827475445,-0.18127070697306086,5.0,-20.1,11.0
0,5.05195875393579,1.2866388802559168,-0.2585432752349406,5.0,-20.0,12.0
0,5.007451212119474,1.2891867759964695,-0.20448102754288536,5.0,-20.0,12.0
0,4.997246792163045,1.3188481299950432,-0.24454161496416466,5.0,-20.2,13.0
0,5.028154721237184,1.2691431154600037,-0.23503147748049563,5.0,-19.9,14.0
0,5.022853212317199,1.2995772114988025,-0.23012640540879023,5.1,-19.7,14.0
0,5.018611468444802,1.3022817603069972,-0.27348884012209757,5.0,-20.0,14.0
0,5.012504747025816,1.306281664371487,-0.3027119666589764,5.0,-19.4,15.0
0,5.031769005848036,1.2790495938425455,-0.2502319462375887,5.0,-20.7,15.0
0,5.036604127987529,1.2782378526724034,-0.29404113312429947,5.0,-20.3,16.0
0,5.033108023396274,1.2870007524878206,-0.25485045531843253,4.9,-20.5,16.0
0,5.03183211242349,1.286366420348682,-0.2950875002695128,4.9,-20.4,16.0
0,5.062171019923445,1.2755661069006126,-0.3268667436117757,5.0,-19.6,17.0
0,5.02269721043695,1.2757381567917399,-0.3316066822075854,4.9,-20.5,17.0
0,5.023310977018346,1.2841318853512997,-0.334369029267843,5.1,-19.7,17.0
0,5.018114104285908,1.2806156492661607,-0.3504315490729904,5.0,-19.5,17.0
0,5.012584447702443,1.2634531920848446,-0.3054443220351943,5.1,-19.5,18.0
0,5.021288842299904,1.2557293410747108,-0.37235925205983533,4.9,-19.7,18.0
0,5.0064317310126665,1.293882588559494,-0.3516050938815553,4.8,-19.8,18.0
0,5.055541029851401,1.2790102278557727,-0.37326657524959794,4.9,-20.0,18.0
0,5.032921659358215,1.3086744513828192,-0.37200529680460903,4.9,-19.5,18.0
0,5.015283418628044,1.268979826536736,-0.3758111858229498,5.0,-19.9,18.0
0,5.057941157325075,1.2525538520142874,-0.39644654068029705,5.2,-20.0,18.0
0,5.034463122796349,1.2837201413182489,-0.3698602161569155,4.9,-19.9,18.0
0,5.046191103164478,1.2711984286869187,-0.42935652266870555,4.8,-20.1,18.0
0,5.031375420020236,1.2935212460719563,-0.43259321677228846,4.9,-19.5,18.0
0,5.00433197201318,1.2979562004745615,-0.4441758199426039,5.0,-20.0,18.0
0,5.027062428593788,1.275037070921812,-0.45459884304445247,5.1,-20.2,18.0
0,5.051365333526423,1.279124229783819,-0.4345143641397669,5.1,-20.4,18.0
0,5.023969534578117,1.286824682097727,-0.4499567976307078,5.1,-20.2,17.0
0,5.016637451938303,1.2458391146740186,-0.4929139332506599,4.9,-20.2,17.0
0,4.999710058730226,1.2900806967295966,-0.47707435567043643,4.9,-20.3,17.0
0,5.045859196516762,1.2831449245026152,-0.4642217745379713,4.9,-19.5,17.0
0,4.9754649010721295,1.301030338280307,-0.5053590312979556,5.0,-20.1,16.0
0,5.018782217784236,1.280882481162406,-0.5154928968487901,5.1,-19.9,16.0
0,5.012309646065276,1.2803974967631435,-0.523052060749968,5.0,-19.6,16.0
0,5.009944159126191,1.2614851503021194,-0.514361683308677,5.0,-20.4,15.0
0,5.015522337507623,1.2268142452114164,-0.5226267683121333,4.9,-19.8,15.0
0,5.040843952001502,1.2906081386728119,-0.5194470499112356,5.0,-20.2,14.0
0,5.017949479086694,1.283905115150218,-0.5150218259894926,4.9,-20.5,14.0
0,5.002494764835373,1.2903873943646158,-0.5451636926974899,5.0,-20.7,14.0
0,5.006643098989772,1.2704088235896458,-0.5731652712004892,5.0,-19.4,13.0
0,5.0640102037615025,1.3020984637895352,-0.6060380804600671,5.1,-19.8,12.0
0,5.03565175707918,1.2398253487799216,-0.5765709461592841,5.0,-19.8,12.0
0,5.041862743267781,1.2603113588164374,-0.5962697235653915,5.0,-20.2,11.0
0,5.023504326340615,1.2889755987533222,-0.5982115255524576,5.0,-20.3,11.0
