0, 1.95165, 3.7686, -0.226584, 4.2, 30.1, 0
0, 1.93719, 3.77718, -0.244019, 4.3, 30.1, 2
0, 1.92187, 3.789, -0.244387, 4.2, 30.1, 0
0, 1.90247, 3.79998, -0.235378, 4.6, 30.4, -1
0, 1.87546, 3.80933, -0.20869, 4.2, 31.2, -9
0, 1.8446, 3.78861, -0.0762848, 3.5, 32.8, -10
0, 2.28974, 3.57496, -0.129213, 3.7, 23.9, -8
0, 2.34446, 3.56313, -0.12999, 3.5, 23, -10
0, 2.39429, 3.54151, -0.119361, 3.4, 22.6, -9
0, 2.54161, 3.37396, -0.103714, 3.5, 22.1, -8
0, 2.61132, 3.30124, -0.112223, 3.9, 19.7, -6
0, 2.67894, 3.23256, -0.119611, 4.4, 18.2, -4
0, 2.7396, 3.17763, -0.123146, 4.1, 16.8, -4
0, 2.79752, 3.12504, -0.127204, 4.3, 15.6, -3
0, 2.84593, 3.0806, -0.133064, 4.4, 14.4, -3
0, 2.8945, 3.03565, -0.138681, 4.4, 13.8, 0
0, 2.94391, 2.9887, -0.143484, 4.2, 12.6, -3
0, 2.99303, 2.9438, -0.147393, 4.2, 11.4, -3
0, 3.0414, 2.90586, -0.148184, 4.1, 10.4, -4
0, 3.0929, 2.86898, -0.14002, 4.1, 8.5, -3
0, 3.15509, 2.83605, -0.10033, 4.3, 7.3, -3
0, 3.21243, 2.80714, -0.0725917, 4.1, 6.7, -2
0, 3.25248, 2.79259, -0.0875868, 4.2, 5.9, -5
0, 3.29111, 2.76372, -0.0990282, 4.1, 5.2, -4
0, 3.3249, 2.68279, -0.0976996, 4.1, 4.5, -8
0, 3.35864, 2.60007, -0.101706, 4, 3.7, -5
0, 3.39247, 2.51016, -0.12516, 4.2, 2.7, -4
0, 3.42844, 2.42322, -0.148582, 4, 1.6, -2
0, 3.47228, 2.34707, -0.171924, 4.2, 1.7, -2
0, 3.51385, 2.2742, -0.192491, 4, -1.4, 5
0, 3.54697, 2.21358, -0.202776, 4.1, -2.4, 6
0, 3.58256, 2.15239, -0.216181, 4, -3.5, 11
0, 3.62766, 2.0886, -0.241326, 4.2, -5.3, 11
0, 3.67628, 2.02702, -0.256453, 4.1, -6.5, 14
0, 3.73854, 1.97333, -0.233743, 4.2, -7.4, 12
0, 3.78446, 1.92123, -0.233956, 4.1, -8.3, 11
0, 3.76855, 1.87508, -0.321053, 4.2, -8.9, 12
0, 3.77187, 1.83366, -0.386777, 4.1, -9.5, 15
0, 3.84982, 1.8108, -0.369267, 4.2, -10.8, 13
0, 3.91716, 1.77524, -0.353956, 4.2, -11.5, 14
0, 3.94383, 1.69016, -0.347071, 4.2, -11.9, 11
0, 3.96394, 1.60411, -0.33814, 4.2, -11.9, 11
0, 3.95842, 1.51455, -0.321271, 4.2, -12.6, 9
0, 3.95673, 1.42906, -0.307558, 4.2, -14, 9
0, 3.97039, 1.36069, -0.306638, 4.1, -15.1, 8
0, 3.98456, 1.29722, -0.305007, 4.2, -16.1, 9
0, 4.00068, 1.25369, -0.300551, 4.1, -17.1, 8
0, 4.01583, 1.21268, -0.296017, 4.2, -18.4, 10
0, 4.02698, 1.18189, -0.291172, 4.1, -19, 10
0, 4.03777, 1.15092, -0.287028, 4.2, -19.6, 11
0, 4.04718, 1.11897, -0.285702, 4.1, -20.1, 9
0, 4.05823, 1.08767, -0.283712, 4.2, -20.7, 8
0, 4.07603, 1.05895, -0.278996, 4.2, -21.3, 7
0, 4.09226, 1.03107, -0.276695, 4.2, -21.8, 9
0, 4.10211, 1.00661, -0.284339, 4.1, -22, 8
0, 4.11058, 0.98554, -0.290404, 4.2, -22.1, 10
0, 4.11332, 0.978656, -0.289886, 4.1, -22.2, 8
0, 4.11529, 0.971534, -0.288938, 4.2, -22.3, 9
0, 4.11399, 0.963431, -0.286176, 4.1, -22.4, 7
0, 4.11286, 0.95678, -0.283123, 4.2, -22.4, 9
0, 4.1125, 0.956338, -0.278847, 4.1, -22.4, 8
0, 4.11248, 0.957761, -0.274683, 4.2, -22.4, 8
0, 4.114, 0.967264, -0.270957, 4.1, -22.4, 7
0, 4.11492, 0.977199, -0.268014, 4.2, -22.3, 8
0, 4.1132, 0.989048, -0.268472, 4.2, -22.2, 7
0, 4.11131, 1.00311, -0.269761, 4.2, -21.9, 9
0, 4.10866, 1.0269, -0.274677, 4.1, -21.8, 7
0, 4.10389, 1.05403, -0.278712, 4.2, -21.4, 10
0, 4.08974, 1.09596, -0.278815, 4.1, -20.6, 9
0, 4.07424, 1.14006, -0.279363, 4.2, -19.7, 10
0, 4.05272, 1.19386, -0.281921, 4.1, -18.8, 8
0, 4.02932, 1.25104, -0.285944, 4.2, -17.3, 10
0, 3.99749, 1.32334, -0.296586, 4.1, -15.9, 9
0, 3.95977, 1.41517, -0.306748, 4.2, -14.4, 11
0, 3.89505, 1.59668, -0.314665, 4.1, -12.7, 11
0, 3.83578, 1.76126, -0.31933, 4.2, -11.9, 13
0, 3.80129, 1.84891, -0.308843, 4.1, -10.8, 11
0, 3.76602, 1.93259, -0.297566, 4, -7.9, 14
0, 3.72688, 1.99835, -0.282517, 4.1, -6.8, 12
0, 3.68752, 2.06413, -0.267415, 4, -5.6, 12
0, 3.64731, 2.12973, -0.252133, 4.1, -3.9, 8
0, 3.60645, 2.19353, -0.235817, 4, -2.8, 7
0, 3.563, 2.24801, -0.214763, 4.1, -1.8, 1
0, 3.51389, 2.30415, -0.203234, 4, -0.7, 2
0, 3.43789, 2.36794, -0.237537, 4.1, 0.7, 3
0, 3.37302, 2.43498, -0.258336, 3.9, 2.1, 6
0, 3.36216, 2.51797, -0.213492, 4, 3.6, 6
0, 3.33914, 2.59786, -0.181916, 4, 4.8, 10
0, 3.25595, 2.66212, -0.216118, 3.9, 6.6, 7
0, 3.16914, 2.72662, -0.245002, 4, 8.5, 7
0, 3.0636, 2.79272, -0.247334, 4.1, 9.9, 6
0, 2.96409, 2.86437, -0.249268, 4, 11.6, 9
0, 2.89494, 2.96403, -0.249199, 4.1, 13.1, 8
0, 2.82658, 3.05914, -0.249914, 4.1, 14.2, 9
0, 2.76096, 3.13273, -0.254647, 4.1, 14.9, 6
0, 2.6955, 3.20322, -0.260145, 4.1, 16.2, 9
0, 2.63048, 3.2581, -0.269615, 4.1, 17.4, 8
0, 2.56433, 3.31091, -0.276706, 4.1, 19.2, 8
0, 2.49136, 3.35365, -0.271546, 4.1, 20.6, 7
0, 2.41724, 3.39762, -0.268072, 4.1, 21.7, 8
0, 2.33596, 3.44875, -0.273513, 4, 22.7, 5
0, 2.25475, 3.49868, -0.278391, 4, 24.2, 8
0, 2.17335, 3.54251, -0.280263, 4.1, 26.6, 6
0, 2.08868, 3.58806, -0.280132, 4.1, 28.7, 5
0, 1.98633, 3.64287, -0.269287, 4.1, 29.7, 2
0, 1.87819, 3.69568, -0.256443, 4.1, 30.7, 1
0, 1.74, 3.73699, -0.232897, 4.1, 33.3, -3
0, 1.6086, 3.78004, -0.209029, 3.9, 34.9, -6
0, 1.51557, 3.8324, -0.183541, 4.1, 36.6, -10
0, 1.42524, 3.88133, -0.15859, 3.9, 36.2, -10
0, 1.76064, 3.70275, -0.150177, 4.1, 33.6, -8
0, 1.82777, 3.67351, -0.170772, 3.9, 31.2, -3
0, 1.90559, 3.63367, -0.177977, 4.1, 30.3, -3
0, 1.98415, 3.59323, -0.185146, 4.2, 29.7, 0
0, 2.07053, 3.54642, -0.191896, 4.1, 28.2, -2
0, 2.15738, 3.49779, -0.198541, 4.1, 26.1, 2
0, 2.25005, 3.42922, -0.204124, 4.1, 23.2, 1
0, 2.3433, 3.36094, -0.209983, 4.2, 22, 2
0, 2.44143, 3.29711, -0.218817, 4.1, 20.5, 2
0, 2.53989, 3.23664, -0.227305, 4.1, 18.7, 5
0, 2.64227, 3.21575, -0.231732, 4, 17.1, 5
0, 2.74014, 3.19088, -0.235231, 4.2, 16.2, 7
0, 2.78503, 3.12027, -0.227957, 4.1, 15.1, 4
0, 2.83009, 3.05038, -0.221631, 4, 14.5, 6
0, 2.87814, 2.98748, -0.22634, 4.1, 13.9, 6
0, 2.92545, 2.92676, -0.231582, 4.1, 13, 8
0, 2.96399, 2.89219, -0.243334, 4.1, 11.9, 7
0, 3.00274, 2.8568, -0.254756, 4.1, 11.1, 10
0, 3.0447, 2.81087, -0.262231, 4.1, 8.9, 8
0, 3.08738, 2.76437, -0.268848, 4, 7.9, 10
0, 3.14056, 2.70923, -0.26464, 4.1, 6.4, 8
0, 3.19386, 2.65324, -0.261144, 4, 5.1, 10
0, 3.24963, 2.58541, -0.266781, 4.1, 3.9, 8
0, 3.30548, 2.51645, -0.273267, 4, 2.4, 10
0, 3.36314, 2.43121, -0.291362, 4.1, 0.5, 7
0, 3.42351, 2.34948, -0.310145, 4, -1.1, 11
0, 3.52188, 2.31378, -0.338683, 4.2, -2.1, 12
0, 3.61447, 2.27421, -0.365875, 4, -2.9, 15
0, 3.62563, 2.1792, -0.374132, 4.1, -3.7, 14
0, 3.63783, 2.08491, -0.38299, 4, -4.9, 15
0, 3.66539, 1.99789, -0.400737, 4.1, -6.3, 14
0, 3.69378, 1.91243, -0.418852, 4, -7.3, 13
0, 3.73388, 1.8502, -0.442172, 4.2, -8.3, 10
0, 3.77327, 1.78833, -0.464692, 4, -9.1, 9
0, 3.80207, 1.73197, -0.475325, 4.1, -10.4, 8
0, 3.83108, 1.67538, -0.485412, 4.2, -11.7, 10
0, 3.86256, 1.61703, -0.486848, 4.2, -11.9, 7
1, 5.77388, 1.44461, -0.552657, 5.8, -20.8, 7
1, 5.76402, 1.47011, -0.548574, 5.8, -20.4, 6
1, 5.7539, 1.49345, -0.543779, 5.8, -20.1, 8
1, 5.74333, 1.51293, -0.537715, 5.8, -19.8, 6
1, 5.73071, 1.53506, -0.529557, 5.8, -19.4, 7
1, 5.71448, 1.56185, -0.517662, 5.8, -19.2, 5
