0.17318, 0.199038, -0.25187, 33.3701, 0.726777, 3.19397
0.17318, 0.199038, -0.244336, 33.3701, 0.744565, 2.92804
0.17318, 0.199038, -0.259617, 33.3701, 0.574287, 3.04823
0.17318, 0.199038, -0.253293, 33.3701, 0.660286, 3.14854
0.17318, 0.199038, -0.264737, 33.3701, 0.488179, 3.16032
0.17318, 0.199038, -0.226456, 33.3701, 1.00084, 2.85814
0.17318, 0.199038, -0.238497, 33.3701, 0.872739, 3.08202
0.17318, 0.199038, -0.254629, 33.3701, 0.602095, 3.08039
0.17318, 0.199038, -0.258535, 33.3701, 0.571698, 3.16149
0.17318, 0.199038, -0.246545, 33.3701, 0.763822, 3.10841
0.17318, 0.199038, -0.261166, 33.3701, 0.543751, 3.27012
0.17318, 0.199038, -0.250422, 33.3701, 0.690097, 3.02658
0.17318, 0.199038, -0.259847, 33.3701, 0.554996, 3.28907
0.17318, 0.199038, -0.257492, 33.3701, 0.567136, 3.23057
0.17318, 0.199038, -0.249682, 33.3701, 0.712148, 3.09242
0.17318, 0.199038, -0.257545, 33.3701, 0.578188, 3.11747
0.17318, 0.199038, -0.257691, 33.3701, 0.631905, 3.23274
0.17318, 0.199038, -0.254496, 33.3701, 0.692769, 3.0767
0.17318, 0.199038, -0.257882, 33.3701, 0.628071, 3.24839
0.17318, 0.199038, -0.256817, 33.3701, 0.597147, 3.06287
0.17318, 0.199038, -0.25395, 33.3701, 0.655929, 3.19744
0.17318, 0.199038, -0.267828, 33.3701, 0.42745, 3.11303
0.17318, 0.199038, -0.257917, 33.3701, 0.61156, 3.26667
0.17318, 0.199038, -0.246112, 33.3701, 0.779872, 3.12271
0.17318, 0.199038, -0.267405, 33.3701, 0.399505, 3.18033
0.17318, 0.199038, -0.251065, 33.3701, 0.661104, 3.1153
0.17318, 0.199038, -0.251415, 33.3701, 0.723374, 3.20465
0.17318, 0.199038, -0.260737, 33.3701, 0.543662, 3.1721
0.17318, 0.199038, -0.261075, 33.3701, 0.546588, 3.2444
0.17318, 0.199038, -0.253628, 33.3701, 0.622406, 3.07908
0.17318, 0.199038, -0.256828, 33.3701, 0.608705, 3.10471
0.17318, 0.199038, -0.254588, 33.3701, 0.664383, 3.21982
0.17318, 0.199038, -0.23032, 33.3701, 0.94135, 2.81153
0.17318, 0.199038, -0.258926, 33.3701, 0.569761, 3.16193
0.17318, 0.199038, -0.240383, 33.3701, 0.803171, 2.9049
0.17318, 0.199038, -0.259163, 33.3701, 0.604045, 3.20083
0.17318, 0.199038, -0.253564, 33.3701, 0.636258, 3.06029
0.17318, 0.199038, -0.242448, 33.3701, 0.85518, 3.14557
0.17318, 0.199038, -0.249197, 33.3701, 0.780939, 2.96086
0.17318, 0.199038, -0.250502, 33.3701, 0.666431, 3.06178
0.17318, 0.199038, -0.244191, 33.3701, 0.766285, 3.04696
0.17318, 0.199038, -0.252906, 33.3701, 0.62403, 2.97778
0.17318, 0.199038, -0.239302, 33.3701, 0.871807, 3.15333
0.17318, 0.199038, -0.251848, 33.3701, 0.683681, 3.08968
0.17318, 0.199038, -0.261143, 33.3701, 0.555836, 3.13872
0.17318, 0.199038, -0.246159, 33.3701, 0.749114, 3.06571
0.17318, 0.199038, -0.246452, 33.3701, 0.72606, 3.12842
0.17318, 0.199038, -0.261173, 33.3701, 0.533664, 3.31685
0.17318, 0.199038, -0.263154, 33.3701, 0.49862, 3.24122
0.17318, 0.199038, -0.260769, 33.3701, 0.544929, 3.26563
0.17318, 0.199038, -0.251277, 33.3701, 0.729223, 3.16726
0.17318, 0.199038, -0.260571, 33.3701, 0.534968, 3.15379
0.17318, 0.199038, -0.258112, 33.3701, 0.58346, 3.19228
0.17318, 0.199038, -0.262295, 33.3701, 0.540587, 3.03811
0.17318, 0.199038, -0.255426, 33.3701, 0.663455, 3.17248
0.17318, 0.199038, -0.251314, 33.3701, 0.716262, 3.19365
0.17318, 0.199038, -0.252457, 33.3701, 0.724513, 3.12639
0.17318, 0.199038, -0.222399, 33.3701, 1.03659, 2.76246
0.17318, 0.199038, -0.247968, 33.3701, 0.64695, 2.99636
0.17318, 0.199038, -0.249144, 33.3701, 0.666241, 2.93957
0.17318, 0.199038, -0.250648, 33.3701, 0.740959, 3.11593
0.17318, 0.199038, -0.266075, 33.3701, 0.472492, 3.23545
0.17318, 0.199038, -0.247617, 33.3701, 0.730777, 2.98747
0.17318, 0.199038, -0.245169, 33.3701, 0.782204, 2.96323
0.17318, 0.199038, -0.241615, 33.3701, 0.747278, 2.89848
0.17318, 0.199038, -0.249792, 33.3701, 0.777372, 3.2195
0.17318, 0.199038, -0.25359, 33.3701, 0.665845, 3.18357
0.17318, 0.199038, -0.247899, 33.3701, 0.663035, 2.95409
0.17318, 0.199038, -0.255052, 33.3701, 0.661598, 3.2338
0.17318, 0.199038, -0.23536, 33.3701, 0.822162, 2.94146
0.17318, 0.199038, -0.259846, 33.3701, 0.554711, 3.15447
0.17318, 0.199038, -0.254652, 33.3701, 0.640167, 3.00554
0.17318, 0.199038, -0.242137, 33.3701, 0.789337, 2.94954
0.17318, 0.199038, -0.244914, 33.3701, 0.794043, 3.1093
0.17318, 0.199038, -0.240289, 33.3701, 0.842435, 2.9316
0.17318, 0.199038, -0.242871, 33.3701, 0.765281, 2.99479
0.17318, 0.199038, -0.257999, 33.3701, 0.582546, 3.09421
0.17318, 0.199038, -0.258391, 33.3701, 0.594264, 3.24424
0.17318, 0.199038, -0.253737, 33.3701, 0.666267, 3.21524
0.17318, 0.199038, -0.245494, 33.3701, 0.753932, 3.1316
0.17318, 0.199038, -0.264228, 33.3701, 0.465541, 3.14332
0.17318, 0.199038, -0.259658, 33.3701, 0.598048, 3.12179
0.17318, 0.199038, -0.260266, 33.3701, 0.549445, 3.22742
0.17318, 0.199038, -0.254996, 33.3701, 0.584042, 3.13789
0.17318, 0.199038, -0.247111, 33.3701, 0.694969, 2.93719
0.17318, 0.199038, -0.245658, 33.3701, 0.770148, 3.0093
0.17318, 0.199038, -0.254913, 33.3701, 0.637676, 3.15467
0.17318, 0.199038, -0.253007, 33.3701, 0.624683, 3.08055
0.17318, 0.199038, -0.253336, 33.3701, 0.656651, 3.18641
0.17318, 0.199038, -0.247252, 33.3701, 0.740806, 3.10636
0.17318, 0.199038, -0.264434, 33.3701, 0.484896, 3.08369
0.17318, 0.199038, -0.254258, 33.3701, 0.666311, 3.20544
0.17318, 0.199038, -0.255358, 33.3701, 0.60307, 3.14824
0.17318, 0.199038, -0.253177, 33.3701, 0.620369, 3.02182
0.17318, 0.199038, -0.246246, 33.3701, 0.751949, 3.1752
0.17318, 0.199038, -0.241388, 33.3701, 0.772256, 2.84138
0.17318, 0.199038, -0.252739, 33.3701, 0.682062, 3.13938
0.17318, 0.199038, -0.260787, 33.3701, 0.55918, 3.20497
0.17318, 0.199038, -0.260381, 33.3701, 0.557784, 3.18893
0.17318, 0.199038, -0.24044, 33.3701, 0.861159, 3.19417
0.17318, 0.199038, -0.2516, 33.3701, 0.713313, 3.12467
0.17318, 0.199038, -0.263305, 33.3701, 0.502995, 3.21047
0.17318, 0.199038, -0.258062, 33.3701, 0.594253, 3.19268
0.17318, 0.199038, -0.256385, 33.3701, 0.580423, 3.16177
0.17318, 0.199038, -0.249521, 33.3701, 0.659675, 3.03366
0.17318, 0.199038, -0.252835, 33.3701, 0.668864, 3.1907
0.17318, 0.199038, -0.261468, 33.3701, 0.547098, 3.26841
0.17318, 0.199038, -0.254896, 33.3701, 0.626146, 3.05982
0.17318, 0.199038, -0.261551, 33.3701, 0.510284, 3.08549
0.17318, 0.199038, -0.251354, 33.3701, 0.661152, 3.08124
0.17318, 0.199038, -0.255648, 33.3701, 0.624689, 3.10197
0.17318, 0.199038, -0.258687, 33.3701, 0.578236, 3.27492
0.17318, 0.199038, -0.265849, 33.3701, 0.4855, 3.06779
0.17318, 0.199038, -0.250773, 33.3701, 0.730735, 3.27173
0.17318, 0.199038, -0.260072, 33.3701, 0.553042, 3.28216
0.17318, 0.199038, -0.268656, 33.3701, 0.390964, 3.22008
0.17318, 0.199038, -0.236855, 33.3701, 0.886235, 2.94867
0.17318, 0.199038, -0.257701, 33.3701, 0.618556, 3.16383
0.17318, 0.199038, -0.246703, 33.3701, 0.776576, 3.01355
