0, 2.95776, 5.48285, -0.788206, 6.2, 29, -10
0, 2.95796, 5.48562, -0.772494, 6.3, 28.3, -10
0, 2.95831, 5.48739, -0.75683, 6.3, 28.4, -10
0, 2.95877, 5.48838, -0.741243, 6.3, 28.5, -10
0, 2.96157, 5.48957, -0.722663, 6.3, 28.7, -8
0, 2.96619, 5.49091, -0.701742, 6.4, 28.9, -7
0, 2.96902, 5.49264, -0.681704, 6.3, 29.2, -4
0, 2.97048, 5.49468, -0.662292, 6.4, 29.2, -3
0, 2.97046, 5.49554, -0.644991, 6.3, 29.1, -1
0, 2.96929, 5.49548, -0.629379, 6.3, 29.2, -1
0, 2.96899, 5.49562, -0.610626, 6.3, 29.2, 1
0, 2.96937, 5.49591, -0.589363, 6.3, 29.2, 2
0, 2.97102, 5.49849, -0.565045, 6.3, 29.2, 3
0, 2.97369, 5.50287, -0.538284, 6.4, 29.4, 3
0, 2.97317, 5.50338, -0.510017, 6.3, 29.4, 5
0, 2.97009, 5.50081, -0.480503, 6.3, 29.2, 5
0, 2.9679, 5.50056, -0.456837, 6.3, 29.4, 6
0, 2.96641, 5.50219, -0.437871, 6.3, 29.4, 5
0, 2.96564, 5.505, -0.419766, 6.2, 29.2, 6
0, 2.96546, 5.50876, -0.4024, 6.3, 29.2, 6
0, 2.96378, 5.51245, -0.384942, 6.1, 29.4, 7
0, 2.96089, 5.51608, -0.367391, 6.1, 29.8, 5
0, 2.95692, 5.51732, -0.34783, 6.1, 30, 4
0, 2.95206, 5.51659, -0.326599, 6, 29.9, 5
0, 2.94816, 5.5175, -0.304991, 6, 29.8, 4
0, 2.94507, 5.51976, -0.283131, 6, 30.4, 5
0, 2.94206, 5.5226, -0.263864, 5.9, 30.1, 4
0, 2.93914, 5.52592, -0.24679, 5.9, 28.5, 0
0, 2.93571, 5.52752, -0.228152, 5.8, 28.1, 3
0, 2.93184, 5.52771, -0.208125, 5.8, 28.4, -2
0, 2.93023, 5.52629, -0.18528, 5.8, 27.2, 0
0, 2.87614, 5.53368, 0.131872, 5.9, 28.3, -10
0, 2.87166, 5.53156, 0.155451, 6.2, 29, -10
0, 2.86593, 5.52924, 0.18259, 5.9, 28.7, -10
0, 2.86185, 5.52938, 0.20449, 5.8, 28.4, -10
0, 2.85927, 5.53171, 0.22163, 5.8, 28.1, -10
0, 2.84447, 5.54164, 0.286044, 5.8, 30.4, -10
0, 2.83598, 5.54006, 0.317689, 5.9, 30, -10
0, 2.83203, 5.53741, 0.351622, 5.8, 28.5, -10
0, 2.70848, 5.53152, 0.774823, 5.6, 29.4, -10
0, 2.71067, 5.51895, 0.796384, 5.7, 30.4, -10
0, 2.7116, 5.51617, 0.799215, 5.7, 30.2, -10
0, 2.71223, 5.51499, 0.800147, 5.8, 30, -10
0, 2.70693, 5.51882, 0.808206, 5.7, 29.6, -10
